transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type,customer_account_type,stock_sector,stock_industry
188.0,2023-01-13,3498.0,5.0,516.0,5.7698822763607245,4.0,0.0,0.0,High,144.5340813187369,74579.58596046823,BUY,Retail,Energy,Oil & Gas
189.0,2023-01-13,3588.0,5.0,75.0,4.916764078486185,4.0,0.0,0.0,High,144.5340813187369,10840.056098905266,BUY,Retail,Energy,Oil & Gas
190.0,2023-01-13,4747.0,5.0,94.0,5.334697510640787,4.0,0.0,0.0,High,144.5340813187369,13586.203643961268,BUY,Retail,Energy,Oil & Gas
191.0,2023-01-13,473.0,7.0,54.0,3.9889840465642745,4.0,0.0,0.0,High,156.44350322205602,8447.949173991025,BUY,Retail,Energy,Oil & Gas
192.0,2023-01-13,2352.0,8.0,189.0,5.474369310328396,4.0,0.0,0.0,High,225.49710529166907,42618.952900125456,BUY,Retail,Technology,Hardware
193.0,2023-01-13,4747.0,8.0,77.0,5.313550747188626,4.0,0.0,0.0,High,225.49710529166907,17363.277107458518,BUY,Retail,Technology,Hardware
194.0,2023-01-13,3588.0,9.0,105.0,4.893352133481524,4.0,0.0,0.0,High,162.35536481525227,17047.31330560149,SELL,Retail,Consumer,Retail
195.0,2023-01-13,4747.0,11.0,40.0,5.2873069740279846,4.0,0.0,0.0,High,26.90588317602436,1076.2353270409744,SELL,Retail,Technology,Hardware
196.0,2023-01-13,3339.0,11.0,229.0,5.513428746164983,4.0,0.0,0.0,High,26.90588317602436,6161.447247309578,BUY,Retail,Technology,Hardware
197.0,2023-01-13,4747.0,17.0,53.0,5.26413991474645,4.0,0.0,0.0,Mid,102.0747437472951,5409.96141860664,BUY,Retail,Technology,Software
198.0,2023-01-16,1422.0,5.0,257.0,5.54907608489522,0.0,0.0,0.0,High,141.99970167136874,36493.923329541765,BUY,Retail,Energy,Oil & Gas
199.0,2023-01-16,2871.0,5.0,360.0,4.943996791763045,0.0,0.0,0.0,High,141.99970167136874,51119.89260169274,BUY,Retail,Energy,Oil & Gas
200.0,2023-01-16,3069.0,5.0,43.0,3.7612001156935615,0.0,0.0,0.0,High,141.99970167136874,6105.987171868856,BUY,Retail,Energy,Oil & Gas
201.0,2023-01-16,366.0,5.0,99.0,4.59511985013459,0.0,0.0,0.0,High,141.99970167136874,14057.970465465503,BUY,Retail,Energy,Oil & Gas
202.0,2023-01-16,2979.0,5.0,291.0,5.673323267171493,0.0,0.0,0.0,High,141.99970167136874,41321.91318636831,BUY,Retail,Energy,Oil & Gas
203.0,2023-01-16,193.0,5.0,327.0,5.151961230186691,0.0,0.0,0.0,High,141.99970167136874,46433.90244653758,SELL,Retail,Energy,Oil & Gas
204.0,2023-01-16,1816.0,7.0,147.0,4.804021044733257,0.0,0.0,0.0,High,155.69268123993598,22886.82414227059,BUY,Retail,Energy,Oil & Gas
205.0,2023-01-16,4747.0,8.0,736.0,5.345820989192004,0.0,0.0,0.0,High,219.76264058290644,161745.30346901913,SELL,Retail,Technology,Hardware
206.0,2023-01-16,1794.0,8.0,94.0,4.543294782270004,0.0,0.0,0.0,High,219.76264058290644,20657.688214793205,BUY,Retail,Technology,Hardware
207.0,2023-01-16,443.0,8.0,452.0,6.113682179832232,0.0,0.0,0.0,High,219.76264058290644,99332.71354347371,BUY,Institutional,Technology,Hardware
208.0,2023-01-16,4955.0,8.0,84.0,5.392035370421788,0.0,0.0,0.0,High,219.76264058290644,18460.061808964143,SELL,Retail,Technology,Hardware
209.0,2023-01-16,4747.0,9.0,22.0,5.3191488761279695,0.0,0.0,0.0,High,157.56721948044148,3466.4788285697127,BUY,Retail,Consumer,Retail
210.0,2023-01-16,193.0,9.0,428.0,5.25227342804663,0.0,0.0,0.0,High,157.56721948044148,67438.76993762895,BUY,Retail,Consumer,Retail
211.0,2023-01-16,3259.0,11.0,94.0,4.543294782270004,0.0,0.0,0.0,High,28.251872498325163,2655.676014842565,BUY,Retail,Technology,Hardware
212.0,2023-01-16,35.0,11.0,248.0,5.513428746164983,0.0,0.0,0.0,High,28.251872498325163,7006.4643795846405,BUY,Retail,Technology,Hardware
213.0,2023-01-16,1157.0,11.0,83.0,5.924924023299738,0.0,0.0,0.0,High,28.251872498325163,2344.9054173609884,BUY,Retail,Technology,Hardware
214.0,2023-01-16,4955.0,11.0,45.0,5.346821775607651,0.0,0.0,0.0,High,28.251872498325163,1271.3342624246322,BUY,Retail,Technology,Hardware
215.0,2023-01-16,3588.0,11.0,241.0,4.964102579968039,0.0,0.0,0.0,High,28.251872498325163,6808.701272096364,BUY,Retail,Technology,Hardware
216.0,2023-01-16,719.0,11.0,147.0,4.990432586778736,0.0,0.0,0.0,High,28.251872498325163,4153.025257253799,BUY,Retail,Technology,Hardware
217.0,2023-01-16,366.0,12.0,287.0,5.262690188904886,0.0,0.0,0.0,Mid,163.5387384502081,46935.61793520973,BUY,Retail,Energy,Utilities
218.0,2023-01-16,4955.0,12.0,67.0,5.310344746760755,0.0,0.0,0.0,Mid,163.5387384502081,10957.095476163942,BUY,Retail,Energy,Utilities
219.0,2023-01-16,4955.0,15.0,136.0,5.293807211070151,0.0,0.0,0.0,Low,80.03843020881273,10885.226508398531,BUY,Retail,Energy,Renewables
220.0,2023-01-16,2575.0,17.0,72.0,4.276666119016055,0.0,0.0,0.0,Mid,104.8190463578574,7546.971337765733,BUY,Institutional,Technology,Software
221.0,2023-01-16,3322.0,17.0,238.0,5.472270673671475,0.0,0.0,0.0,Mid,104.8190463578574,24946.933033170066,BUY,Retail,Technology,Software
222.0,2023-01-16,2707.0,17.0,62.0,4.127134385045092,0.0,0.0,0.0,Mid,104.8190463578574,6498.780874187159,BUY,Retail,Technology,Software
223.0,2023-01-16,1094.0,19.0,18.0,6.041444479413003,0.0,0.0,0.0,Mid,104.11173300820532,1874.011194147696,BUY,Retail,Energy,Oil & Gas
224.0,2023-01-16,3595.0,19.0,46.0,3.828641396489095,0.0,0.0,0.0,Mid,104.11173300820532,4789.139718377444,BUY,Retail,Energy,Oil & Gas
225.0,2023-01-16,998.0,19.0,96.0,5.123963979403259,0.0,0.0,0.0,Mid,104.11173300820532,9994.726368787711,BUY,Retail,Energy,Oil & Gas
226.0,2023-01-17,3588.0,5.0,274.0,5.037471948049816,1.0,0.0,0.0,High,133.89312833496604,36686.7171637807,SELL,Retail,Energy,Oil & Gas
227.0,2023-01-17,193.0,5.0,115.0,5.225370258791972,1.0,0.0,0.0,High,133.89312833496604,15397.709758521094,BUY,Retail,Energy,Oil & Gas
228.0,2023-01-17,474.0,5.0,126.0,5.211287807574934,1.0,0.0,0.0,High,133.89312833496604,16870.53417020572,BUY,Retail,Energy,Oil & Gas
229.0,2023-01-17,3588.0,5.0,383.0,5.145690525089121,1.0,0.0,0.0,High,133.89312833496604,51281.06815229199,BUY,Retail,Energy,Oil & Gas
230.0,2023-01-17,4747.0,5.0,114.0,5.3064343346499845,1.0,0.0,0.0,High,133.89312833496604,15263.816630186127,SELL,Retail,Energy,Oil & Gas
231.0,2023-01-17,4955.0,5.0,92.0,5.267858159063328,1.0,0.0,0.0,High,133.89312833496604,12318.167806816877,BUY,Retail,Energy,Oil & Gas
232.0,2023-01-17,4955.0,5.0,576.0,5.353562840774015,1.0,0.0,0.0,High,133.89312833496604,77122.44192094044,SELL,Retail,Energy,Oil & Gas
233.0,2023-01-17,3788.0,5.0,402.0,5.996452088619021,1.0,0.0,0.0,High,133.89312833496604,53825.03759065635,BUY,Retail,Energy,Oil & Gas
234.0,2023-01-17,3784.0,6.0,147.0,4.990432586778736,1.0,0.0,0.0,Mid,178.52891793911775,26243.75093705031,BUY,Institutional,Energy,Oil & Gas
235.0,2023-01-17,60.0,6.0,206.0,5.327876168789581,1.0,0.0,0.0,Mid,178.52891793911775,36776.95709545825,BUY,Retail,Energy,Oil & Gas
236.0,2023-01-17,474.0,7.0,1212.0,6.0879104453762345,1.0,0.0,0.0,High,158.03657145605595,191540.3246047398,BUY,Retail,Energy,Oil & Gas
237.0,2023-01-17,4697.0,8.0,80.0,4.382026634673881,1.0,0.0,0.0,High,224.6784999022747,17974.279992181975,BUY,Retail,Technology,Hardware
238.0,2023-01-17,366.0,9.0,375.0,5.536034209711707,1.0,0.0,0.0,High,151.8900267481811,56958.76003056792,BUY,Retail,Consumer,Retail
239.0,2023-01-17,1513.0,9.0,96.0,4.627420794922911,1.0,0.0,0.0,High,151.8900267481811,14581.442567825388,BUY,Retail,Consumer,Retail
240.0,2023-01-17,4452.0,9.0,124.0,4.820281565605037,1.0,0.0,0.0,High,151.8900267481811,18834.363316774456,BUY,Retail,Consumer,Retail
241.0,2023-01-17,2536.0,10.0,47.0,3.8501476017100575,1.0,0.0,0.0,Mid,68.4459885539136,3216.961462033939,BUY,Retail,Finance,Asset Management
242.0,2023-01-17,4023.0,11.0,377.0,4.96109484853612,1.0,0.0,0.0,High,27.028407071883752,10189.709466100174,BUY,Retail,Technology,Hardware
243.0,2023-01-17,781.0,11.0,70.0,4.248495242049359,1.0,0.0,0.0,High,27.028407071883752,1891.9884950318624,BUY,Retail,Technology,Hardware
244.0,2023-01-17,4747.0,12.0,36.0,5.283356001407877,1.0,0.0,0.0,Mid,164.48701236732416,5921.532445223669,BUY,Retail,Energy,Utilities
245.0,2023-01-17,2074.0,13.0,35.0,3.555348061489413,1.0,0.0,0.0,Low,119.54130358721326,4183.945625552465,BUY,Retail,Healthcare,Pharmaceuticals
246.0,2023-01-17,1157.0,16.0,73.0,5.749392985908253,1.0,0.0,0.0,Mid,181.46452378459887,13246.910236275717,BUY,Retail,Healthcare,Pharmaceuticals
247.0,2023-01-17,4747.0,17.0,132.0,5.274383216252406,1.0,0.0,0.0,Mid,106.87282700632382,14107.213164834744,BUY,Retail,Technology,Software
248.0,2023-01-17,203.0,17.0,57.0,4.04305126783455,1.0,0.0,0.0,Mid,106.87282700632382,6091.751139360457,BUY,Retail,Technology,Software
249.0,2023-01-17,570.0,17.0,309.0,5.733341276897746,1.0,0.0,0.0,Mid,106.87282700632382,33023.703544954056,BUY,Institutional,Technology,Software
250.0,2023-01-17,4955.0,17.0,123.0,5.335227720568134,1.0,0.0,0.0,Mid,106.87282700632382,13145.35772177783,BUY,Retail,Technology,Software
251.0,2023-01-17,4747.0,17.0,170.0,5.270997555893074,1.0,0.0,0.0,Mid,106.87282700632382,18168.38059107505,SELL,Retail,Technology,Software
253.0,2023-01-17,227.0,19.0,451.0,5.276429566790007,1.0,0.0,0.0,Mid,102.90631897329736,46410.74985695711,BUY,Retail,Energy,Oil & Gas
254.0,2023-01-17,3938.0,19.0,45.0,4.992878572506997,1.0,0.0,0.0,Mid,102.90631897329736,4630.784353798381,SELL,Retail,Energy,Oil & Gas
255.0,2023-01-18,182.0,4.0,260.0,5.941039296913667,2.0,0.0,0.0,Low,126.45729034056878,32878.89548854788,BUY,Retail,Energy,Renewables
256.0,2023-01-18,4747.0,5.0,590.0,5.299716387461744,2.0,0.0,0.0,High,141.11366936868956,83257.06492752684,BUY,Retail,Energy,Oil & Gas
257.0,2023-01-18,2920.0,5.0,159.0,4.848116364598481,2.0,0.0,0.0,High,141.11366936868956,22437.07342962164,BUY,Retail,Energy,Oil & Gas
258.0,2023-01-18,2650.0,5.0,260.0,5.730099782973574,2.0,0.0,0.0,High,141.11366936868956,36689.55403585928,BUY,Retail,Energy,Oil & Gas
259.0,2023-01-18,3938.0,5.0,512.0,5.18037806868335,2.0,0.0,0.0,High,141.11366936868956,72250.19871676905,BUY,Retail,Energy,Oil & Gas
261.0,2023-01-18,4747.0,8.0,116.0,5.289377524978562,2.0,0.0,0.0,High,227.1525160933904,26349.691866833287,BUY,Retail,Technology,Hardware
262.0,2023-01-18,4747.0,8.0,113.0,5.279083577432737,2.0,0.0,0.0,High,227.1525160933904,25668.23431855312,SELL,Retail,Technology,Hardware
263.0,2023-01-18,4955.0,8.0,39.0,5.300814246746624,2.0,0.0,0.0,High,227.1525160933904,8858.948127642227,SELL,Retail,Technology,Hardware
265.0,2023-01-18,4132.0,11.0,572.0,6.349138991379798,2.0,0.0,0.0,High,26.822002401239,15342.185373508708,BUY,Retail,Technology,Hardware
266.0,2023-01-18,3425.0,11.0,733.0,6.597145701886651,2.0,0.0,0.0,High,26.822002401239,19660.527760108187,BUY,Retail,Technology,Hardware
267.0,2023-01-18,845.0,11.0,141.0,4.694370831446394,2.0,0.0,0.0,High,26.822002401239,3781.902338574699,BUY,Retail,Technology,Hardware
268.0,2023-01-18,4747.0,11.0,129.0,5.2578598889167605,2.0,0.0,0.0,High,26.822002401239,3460.038309759831,BUY,Retail,Technology,Hardware
269.0,2023-01-18,4955.0,11.0,45.0,5.269300417477544,2.0,0.0,0.0,High,26.822002401239,1206.990108055755,SELL,Retail,Technology,Hardware
270.0,2023-01-18,2140.0,11.0,514.0,6.2422232654551655,2.0,0.0,0.0,High,26.822002401239,13786.509234236846,BUY,Retail,Technology,Hardware
271.0,2023-01-18,4955.0,11.0,97.0,5.249862146278633,2.0,0.0,0.0,High,26.822002401239,2601.734232920183,BUY,Retail,Technology,Hardware
272.0,2023-01-18,4747.0,12.0,61.0,5.242593217775675,2.0,0.0,0.0,Mid,165.12123830924537,10072.395536863967,SELL,Retail,Energy,Utilities
273.0,2023-01-18,368.0,12.0,99.0,4.59511985013459,2.0,0.0,0.0,Mid,165.12123830924537,16347.002592615292,BUY,Retail,Energy,Utilities
274.0,2023-01-18,4747.0,12.0,36.0,5.224832277285559,2.0,0.0,0.0,Mid,165.12123830924537,5944.364579132834,BUY,Retail,Energy,Utilities
275.0,2023-01-18,3938.0,12.0,40.0,5.118891612866108,2.0,0.0,0.0,Mid,165.12123830924537,6604.849532369815,BUY,Retail,Energy,Utilities
276.0,2023-01-18,3362.0,14.0,31.0,3.4339872044851463,2.0,0.0,0.0,Low,21.23134244615341,658.1716158307556,BUY,Retail,Energy,Utilities
277.0,2023-01-18,4747.0,16.0,227.0,5.2295030505476765,2.0,0.0,0.0,Mid,185.36217158716104,42077.21295028555,BUY,Retail,Healthcare,Pharmaceuticals
278.0,2023-01-18,1513.0,17.0,94.0,4.618382517460226,2.0,0.0,0.0,Mid,110.16393911267272,10355.410276591236,SELL,Retail,Technology,Software
279.0,2023-01-18,4385.0,17.0,185.0,5.220355825078324,2.0,0.0,0.0,Mid,110.16393911267272,20380.32873584445,BUY,Institutional,Technology,Software
280.0,2023-01-18,3588.0,17.0,69.0,5.102059144015209,2.0,0.0,0.0,Mid,110.16393911267272,7601.311798774418,BUY,Retail,Technology,Software
281.0,2023-01-18,4354.0,17.0,368.0,5.908082938168931,2.0,0.0,0.0,Mid,110.16393911267272,40540.32959346356,BUY,Retail,Technology,Software
282.0,2023-01-18,227.0,18.0,221.0,5.308267697401205,2.0,0.0,0.0,Mid,98.2483502341152,21712.88540173946,BUY,Retail,Energy,Oil & Gas
283.0,2023-01-18,3938.0,18.0,623.0,5.296866314280722,2.0,0.0,0.0,Mid,98.2483502341152,61208.72219585376,BUY,Retail,Energy,Oil & Gas
284.0,2023-01-19,1157.0,5.0,907.0,6.0230358859453,3.0,0.0,0.0,High,142.07195574117517,128859.26385724588,BUY,Retail,Energy,Oil & Gas
285.0,2023-01-19,2461.0,5.0,81.0,4.394449154672439,3.0,0.0,0.0,High,142.07195574117517,11507.828415035188,BUY,Retail,Energy,Oil & Gas
286.0,2023-01-19,182.0,7.0,911.0,6.240275845170769,3.0,0.0,0.0,High,157.45459906963129,143441.1397524341,BUY,Retail,Energy,Oil & Gas
287.0,2023-01-19,4747.0,8.0,154.0,5.225854194814321,3.0,0.0,0.0,High,377.4543883637391,58127.97580801582,SELL,Retail,Technology,Hardware
288.0,2023-01-19,4716.0,8.0,510.0,5.41756599436603,3.0,0.0,0.0,High,377.4543883637391,192501.7380655069,BUY,Retail,Technology,Hardware
289.0,2023-01-19,4747.0,9.0,33.0,5.20893955539682,3.0,0.0,0.0,High,160.958139097077,5311.618590203541,BUY,Retail,Consumer,Retail
290.0,2023-01-19,3960.0,9.0,203.0,5.313205979041787,3.0,0.0,0.0,High,160.958139097077,32674.50223670664,BUY,Retail,Consumer,Retail
292.0,2023-01-19,4955.0,11.0,97.0,5.231482878360813,3.0,0.0,0.0,High,27.24120889765287,2642.3972630723283,SELL,Retail,Technology,Hardware
293.0,2023-01-19,1157.0,11.0,357.0,6.003541328333431,3.0,0.0,0.0,High,27.24120889765287,9725.111576462075,BUY,Retail,Technology,Hardware
294.0,2023-01-19,3252.0,11.0,39.0,3.6635616461296463,3.0,0.0,0.0,High,27.24120889765287,1062.407147008462,BUY,Retail,Technology,Hardware
295.0,2023-01-19,4955.0,11.0,312.0,5.2550966640934735,3.0,0.0,0.0,High,27.24120889765287,8499.257176067696,BUY,Retail,Technology,Hardware
296.0,2023-01-19,3588.0,11.0,31.0,5.046452786961649,3.0,0.0,0.0,High,27.24120889765287,844.477475827239,SELL,Retail,Technology,Hardware
297.0,2023-01-19,4747.0,12.0,194.0,5.205214748285712,3.0,0.0,0.0,Mid,166.47693920126088,32296.52620504461,BUY,Retail,Energy,Utilities
298.0,2023-01-19,871.0,12.0,795.0,6.678342114654332,3.0,0.0,0.0,Mid,166.47693920126088,132349.16666500238,BUY,Retail,Energy,Utilities
299.0,2023-01-19,3275.0,12.0,30.0,3.4011973816621555,3.0,0.0,0.0,Mid,166.47693920126088,4994.308176037826,BUY,Retail,Energy,Utilities
300.0,2023-01-19,3588.0,17.0,25.0,4.992539209826847,3.0,0.0,0.0,Mid,104.8147638325922,2620.369095814805,SELL,Retail,Technology,Software
301.0,2023-01-19,193.0,17.0,161.0,5.216998845370449,3.0,0.0,0.0,Mid,104.8147638325922,16875.176977047344,SELL,Retail,Technology,Software
302.0,2023-01-19,4955.0,18.0,124.0,5.242857509343669,3.0,0.0,0.0,Mid,96.96339102671828,12023.460487313068,SELL,Retail,Energy,Oil & Gas
303.0,2023-01-19,3902.0,19.0,81.0,4.394449154672439,3.0,0.0,0.0,Mid,100.88029362969066,8171.303784004943,BUY,Retail,Energy,Oil & Gas
306.0,2023-01-20,2995.0,5.0,420.0,6.040254711277414,4.0,0.0,0.0,High,135.24050002959046,56801.01001242799,BUY,Retail,Energy,Oil & Gas
307.0,2023-01-20,1494.0,5.0,437.0,6.147399348728742,4.0,0.0,0.0,High,135.24050002959046,59100.09851293104,BUY,Retail,Energy,Oil & Gas
308.0,2023-01-20,1470.0,5.0,102.0,4.624972813284271,4.0,0.0,0.0,High,135.24050002959046,13794.531003018228,BUY,Institutional,Energy,Oil & Gas
309.0,2023-01-20,3853.0,6.0,45.0,3.80666248977032,4.0,0.0,0.0,Mid,182.85620870891896,8228.529391901353,BUY,Retail,Energy,Oil & Gas
310.0,2023-01-20,4955.0,7.0,67.0,5.221058281001085,4.0,0.0,0.0,High,154.1135914422309,10325.61062662947,SELL,Retail,Energy,Oil & Gas
311.0,2023-01-20,4914.0,7.0,38.0,3.6375861597263857,4.0,0.0,0.0,High,154.1135914422309,5856.316474804774,BUY,Retail,Energy,Oil & Gas
313.0,2023-01-20,4747.0,8.0,75.0,5.193789837194102,4.0,0.0,0.0,High,222.71764410264737,16703.823307698553,BUY,Retail,Technology,Hardware
314.0,2023-01-20,193.0,9.0,19.0,5.162783971252841,4.0,0.0,0.0,High,163.22378988163678,3101.252007751099,SELL,Retail,Consumer,Retail
315.0,2023-01-20,1090.0,9.0,416.0,6.030685260261263,4.0,0.0,0.0,High,163.22378988163678,67901.09659076089,BUY,Institutional,Consumer,Retail
316.0,2023-01-20,2466.0,10.0,341.0,5.831882477283517,4.0,0.0,0.0,Mid,69.17586539811947,23588.97010075874,BUY,Retail,Finance,Asset Management
317.0,2023-01-20,845.0,11.0,122.0,4.722953221644475,4.0,0.0,0.0,High,27.992893964351587,3415.1330636508937,BUY,Retail,Technology,Hardware
318.0,2023-01-20,3938.0,11.0,137.0,5.275713820338184,4.0,0.0,0.0,High,27.992893964351587,3835.026473116168,BUY,Retail,Technology,Hardware
319.0,2023-01-20,4747.0,11.0,72.0,5.182401336950694,4.0,0.0,0.0,High,27.992893964351587,2015.4883654333144,BUY,Retail,Technology,Hardware
320.0,2023-01-20,4697.0,12.0,336.0,5.337538079701318,4.0,0.0,0.0,Mid,165.4054547011188,55576.23277957592,BUY,Retail,Energy,Utilities
321.0,2023-01-20,2102.0,12.0,174.0,5.159055299214529,4.0,0.0,0.0,Mid,165.4054547011188,28780.54911799467,BUY,Institutional,Energy,Utilities
323.0,2023-01-20,4747.0,12.0,4.0,5.1641572048611,4.0,0.0,0.0,Mid,165.4054547011188,661.6218188044752,BUY,Retail,Energy,Utilities
324.0,2023-01-20,193.0,12.0,212.0,5.126757692398113,4.0,0.0,0.0,Mid,165.4054547011188,35065.956396637186,BUY,Retail,Energy,Utilities
325.0,2023-01-20,845.0,16.0,141.0,4.772378104971998,4.0,0.0,0.0,Mid,186.75463011939115,26332.40284683416,BUY,Retail,Healthcare,Pharmaceuticals
326.0,2023-01-20,4747.0,17.0,100.0,5.156350495102412,4.0,0.0,0.0,Mid,105.6605451825697,10566.054518256971,SELL,Retail,Technology,Software
327.0,2023-01-20,3588.0,17.0,44.0,4.950460571060185,4.0,0.0,0.0,Mid,105.6605451825697,4649.063988033067,SELL,Retail,Technology,Software
328.0,2023-01-20,1650.0,18.0,150.0,5.010635294096256,4.0,0.0,0.0,Mid,93.30123558942498,13995.185338413748,BUY,Retail,Energy,Oil & Gas
329.0,2023-01-20,336.0,18.0,76.0,4.330733340286331,4.0,0.0,0.0,Mid,93.30123558942498,7090.893904796299,BUY,Retail,Energy,Oil & Gas
330.0,2023-01-20,4644.0,18.0,90.0,4.499809670330265,4.0,0.0,0.0,Mid,93.30123558942498,8397.111203048247,BUY,Retail,Energy,Oil & Gas
331.0,2023-01-23,4955.0,1.0,37.0,5.194899407349548,0.0,0.0,0.0,Low,138.05466090362896,5108.022453434272,BUY,Retail,Consumer,Retail
332.0,2023-01-23,563.0,4.0,21.0,3.828641396489095,0.0,0.0,0.0,Low,148.58951643495843,3120.3798451341268,BUY,Institutional,Energy,Renewables
333.0,2023-01-23,1157.0,5.0,161.0,5.925271324373183,0.0,0.0,0.0,High,136.0285466968156,21900.596018187312,SELL,Retail,Energy,Oil & Gas
335.0,2023-01-23,4747.0,5.0,155.0,5.154446996128335,0.0,0.0,0.0,High,136.0285466968156,21084.42473800642,BUY,Retail,Energy,Oil & Gas
336.0,2023-01-23,366.0,5.0,28.0,5.284471959725984,0.0,0.0,0.0,High,136.0285466968156,3808.799307510837,BUY,Retail,Energy,Oil & Gas
337.0,2023-01-23,873.0,5.0,50.0,3.912023005428146,0.0,0.0,0.0,High,136.0285466968156,6801.42733484078,BUY,Retail,Energy,Oil & Gas
338.0,2023-01-23,4023.0,5.0,165.0,5.093750200806762,0.0,0.0,0.0,High,136.0285466968156,22444.710204974574,BUY,Retail,Energy,Oil & Gas
339.0,2023-01-23,4747.0,5.0,43.0,5.141137102160414,0.0,0.0,0.0,High,136.0285466968156,5849.227507963071,BUY,Retail,Energy,Oil & Gas
340.0,2023-01-23,2306.0,5.0,211.0,5.351858133476067,0.0,0.0,0.0,High,136.0285466968156,28702.02335302809,BUY,Retail,Energy,Oil & Gas
341.0,2023-01-23,2779.0,5.0,274.0,5.613128106388071,0.0,0.0,0.0,High,136.0285466968156,37271.82179492748,BUY,Retail,Energy,Oil & Gas
342.0,2023-01-23,193.0,5.0,315.0,5.169346985251076,0.0,0.0,0.0,High,136.0285466968156,42848.99220949692,BUY,Retail,Energy,Oil & Gas
343.0,2023-01-23,3588.0,6.0,174.0,4.963264122680238,0.0,0.0,0.0,Mid,179.7056123305212,31268.77654551069,BUY,Retail,Energy,Oil & Gas
344.0,2023-01-23,2783.0,7.0,695.0,6.543911845564792,0.0,0.0,0.0,High,152.93560764889492,106290.24731598196,BUY,Retail,Energy,Oil & Gas
345.0,2023-01-23,182.0,8.0,216.0,6.124683390894205,0.0,0.0,0.0,High,218.4874474633621,47193.28865208621,SELL,Retail,Technology,Hardware
346.0,2023-01-23,4747.0,11.0,68.0,5.130726774354076,0.0,0.0,0.0,High,27.21758737681472,1850.795941623401,BUY,Retail,Technology,Hardware
348.0,2023-01-23,4757.0,12.0,56.0,4.02535169073515,0.0,0.0,0.0,Mid,164.22697337424242,9196.710508957576,BUY,Retail,Energy,Utilities
349.0,2023-01-23,2434.0,12.0,644.0,6.467698726104354,0.0,0.0,0.0,Mid,164.22697337424242,105762.17085301213,BUY,Retail,Energy,Utilities
350.0,2023-01-23,4747.0,17.0,132.0,5.126995095212451,0.0,0.0,0.0,Mid,106.26955941559034,14027.581842857924,BUY,Retail,Technology,Software
351.0,2023-01-23,2352.0,17.0,127.0,5.304945352838257,0.0,0.0,0.0,Mid,106.26955941559034,13496.234045779973,BUY,Retail,Technology,Software
352.0,2023-01-23,3759.0,19.0,243.0,5.493061443340548,0.0,0.0,0.0,Mid,93.55521669618156,22733.91765717212,BUY,Retail,Energy,Oil & Gas
353.0,2023-01-24,3373.0,2.0,34.0,3.5263605246161616,1.0,0.0,0.0,Low,12.450123447670856,423.3041972208091,BUY,Retail,Technology,Software
354.0,2023-01-24,3588.0,5.0,197.0,4.982852913083804,1.0,0.0,0.0,High,140.38119148746907,27655.094723031405,BUY,Retail,Energy,Oil & Gas
355.0,2023-01-24,4700.0,5.0,213.0,5.37989735354046,1.0,0.0,0.0,High,140.38119148746907,29901.19378683091,SELL,Institutional,Energy,Oil & Gas
356.0,2023-01-24,3588.0,5.0,94.0,4.964940334834126,1.0,0.0,0.0,High,140.38119148746907,13195.831999822092,BUY,Retail,Energy,Oil & Gas
357.0,2023-01-24,570.0,5.0,196.0,5.531411248715415,1.0,0.0,0.0,High,140.38119148746907,27514.713531543937,BUY,Institutional,Energy,Oil & Gas
358.0,2023-01-24,3498.0,5.0,187.0,5.62040086571715,1.0,0.0,0.0,High,140.38119148746907,26251.28280815672,BUY,Retail,Energy,Oil & Gas
359.0,2023-01-24,3162.0,6.0,132.0,4.882801922586371,1.0,0.0,0.0,Mid,186.86864987111045,24666.66178298658,BUY,Retail,Energy,Oil & Gas
